149,JULIE BISHOP,1,,,10/10/2011,"Julie Bishop is the Deputy Leader of the Opposition and shadow minister for foreign affairs. She has been the member for Curtin, a blue-ribbon Liberal seat in Perth's western suburbs, since 1998. 
Julie was born and educated in South Australia and completed a Bachelor of Law at the University of Adelaide. 
In 1983 she moved to Perth where she practised as a commercial litigation solicitor and later became a managing partner of the law firm Clayton Utz. Before entering Parliament she also chaired the WA Town Planning Appeals Tribunal, sat on the senate of Murdoch University, was a director of SBS and a fellow of the Australian Institute of Management.
In 2003 she was promoted to the front bench of the Howard government as Minister for Ageing, and in 2006 entered Cabinet as the Minister for Education, Science and Training. Since the 2007 election she has remained Deputy Opposition Leader while three different colleagues have held the leadership."
149,JULIE BISHOP,1,,,20/02/2012,"Julie Bishop is the Deputy Leader of the Opposition and shadow minister for foreign affairs. She has been the member for Curtin, a blue-ribbon Liberal seat in Perth's western suburbs, since 1998. 
Julie was born and educated in South Australia and completed a Bachelor of Law at the University of Adelaide. 
In 1983 she moved to Perth where she practised as a commercial litigation solicitor and later became a managing partner of the law firm Clayton Utz. Before entering Parliament she also chaired the WA Town Planning Appeals Tribunal, sat on the senate of Murdoch University, was a director of SBS and a fellow of the Australian Institute of Management.
In 2003 she was promoted to the front bench of the Howard government as Minister for Ageing, and in 2006 entered Cabinet as the Minister for Education, Science and Training. Since the 2007 election she has remained Deputy Opposition Leader while three different colleagues have held the leadership."
149,JULIE BISHOP,1,,,04/03/2013,"Julie Bishop is the Deputy Leader of the Opposition and shadow minister for foreign affairs. She has been the member for Curtin, a blue-ribbon Liberal seat in Perth's western suburbs, since 1998. 
Julie was born and educated in South Australia and completed a Bachelor of Law at the University of Adelaide. 
In 1983 she moved to Perth where she practised as a commercial litigation solicitor and later became a managing partner of the law firm Clayton Utz. Before entering Parliament she also chaired the WA Town Planning Appeals Tribunal, sat on the senate of Murdoch University, was a director of SBS and a fellow of the Australian Institute of Management.
In 2003 she was promoted to the front bench of the Howard government as Minister for Ageing, and in 2006 entered Cabinet as the Minister for Education, Science and Training. Since the 2007 election she has remained Deputy Opposition Leader while three different colleagues have held the leadership."
1277,JULIE COLLINS,1,,,02/04/2012,"Julie Collins was born in Tasmania in 1971. Over the past twenty years she has worked to improve the lives of Tasmanian families in a variety of political and public sector roles, including as an adviser to former Tasmanian Premier Jim Bacon. She was also State Secretary of the Tasmanian Labor Party from 2006 to 2007 and has a certificate in business administration.
Julie was elected to the House of Representatives on 25 November 2007 as the member for Franklin.
In 2011 she was promoted to the Ministry as Minister for Community Services, Indigenous Employment and Economic Development, and Status of Women.
She is married and is the mother of three young children.
Like most working mothers, Julie has taken an active interest in her children's educational and sporting activities. She has a first-hand understanding of the difficulties many families face with interest rates, child care costs, petrol and grocery prices and balancing work and family responsibilities."
521,KAISER KUO,0,,,10/05/2010,"Kaiser Kuo is a Beijing-based columnist and a commentator on technology and politics. He currently serves as consultant for international business and does media relations for Youku.com, China's leading Internet video site. He is a musician and was co-founder of China's most successful heavy metal band, Tang Dynasty. He is a frequent guest on China Central Television, and speaks frequently on topics related to the Chinese internet. 
Kaiser, born in 1966,  graduated in Political Science from the University of California, Berkeley (1988), and has an MA in East Asian Studies from the University of Arizona (1992). He is writing a book about the impact of the internet on US-China relations.
Kaiser is in Australia to appear at the IQsquared debate on whether governments should censor the internet. He controversially argues that in China some net censorship can be justified and is critical of the Wests one size fits all attitude to censorship."
272,KAMILA SHAMSIE,1,,,27/08/2009,"Kamila Shamsie was born in Pakistan in 1973. She was educated in Pakistan and the US and now divides her time between Karachi and London.
Before her latest book, this years 
, Kamila had written four other novels: 
 (1998), 
 (2000), 
 (2002) and 
 (2005). She has won a number of prizes for her work, including the Prime Ministers Award for Literature and the Patras Bokhari Award bestowed by the Pakistan Academy of Letters.
On the morning of the 9th of August 1945, the second Atomic Bomb was dropped on Nagasaki. 
 follows the life of Nagasaki survivor Hiroko Tanaka, from Japan, to India, then to Pakistan and, eventually, to America. The book was shortlisted for one of the worlds most prestigious awards for female authors, the Orange Prize. 
Kamila Shamsie says the interaction between people of different cultures is a recurring theme in her work. She says that in 
 she was interested in looking at what happens to the relationships of people from contrasting backgrounds when they start to feel on different sides of history/politics. In what situations can such relationships endure, and in what situations do they crumble?"
1149,KATE ADIE,1,,,03/10/2011,"Kate Adie, author and journalist, was Chief News Correspondent to the BBC, is now a freelance journalist and successful writer.
It became something of a joke in the British army that when Kate Adie arrived on the scene, the soldiers knew they were in trouble.
The BBC's chief news correspondent became one of the best-known faces on television for her reporting from the major wars of recent years. They include the Gulf War, the conflicts in the former Yugoslavia, Albania, Rwanda, China and Sierra Leone.
Her coverage of the 1980 siege of the Iranian embassy brought her to prominence as one of the few women reporting difficult and dangerous stories at the time. She herself describes the turn her career took as largely accidental. 
I never desired to go into war zones, she says. I never had any thought about it. It sort of just happened as part of the job.
Kate Adie became the BBC's chief news correspondent in 1989. She again came to the fore when covering the brutal suppression of the student uprising in Tiananmen Square."
25,KATE CARNELL,1,,,19/02/2009,"Kate Carnell is Chief Executive Officer of the Australian Food and Grocery Council, representing the manufacturers of the nations food and grocery products. It is Australias largest manufacturing sector, employing about 200,000 people and contributing 2.5% of gross domestic product.
But this is only the latest move in Kates varied career. Born in Brisbane in 1955, she graduated from the University of Queensland with a pharmacy degree in 1976 and moved to Canberra shortly afterwards. By age 25 she owned the Red Hill pharmacy, trebling its turnover within three years and going on to buy three more pharmacies. 
In this period she was highly active within the Pharmacy Guild and representative bodies of the retail industry, and joined the ACT Liberals in 1991. She was elected to the Legislative Assembly in 1992, became Liberal leader the following year and won the election in 1995, becoming Chief Minister  a position she would retain for five years.
Her time as Chief Minister was not without controversy, especially given Kates reformist inclinations and her desire to raise Canberras business and international tourism profile in the lead-up to the 2000 Olympics. She declared herself a pro-choice republican and strongly advocated drug law reform, including heroin trials and a relaxation of cannabis laws. She paid a political price for a number of expensive ventures designed to broaden 
Canberras image, and after winning the 1998 election became embroiled in a controversy over a costing blow-out for a stadium development. This culminated in her resignation in 2000.
Since leaving politics she has held a number of positions, including NRMA board member, Executive Director of the National Association of Forest Industries and CEO of the Australian General Practice Network. She joined the AFGC in mid-2008. In 2006 Kate was awarded the Order of Australia."
84,KATE ELLIS,1,,,19/03/2009,"In October 2004 Kate Ellis made history as the youngest woman ever elected to the Australian House of Representatives, winning the seat of Adelaide.  
Following the Labor Partys election victory in November 2007 Kate was elevated to the ministry as the Minister for Youth and Sport, again making history as the youngest ever Australian minister (previous record holder Paul Keating).
Kate was born in Melbourne in 1977 and grew up in rural South Australia in the Murray River town of Mannum, where her family owned the local bakery. They later moved to Adelaide where Kate attended high school and studied international relations and politics at Flinders University.
But a political career beckoned before Kate completed her degree. She began working as a research officer and adviser for federal and State Labor politicians before running for Parliament and defying the national trend in 2004 by winning a seat from the Liberals. 
In Government Kate has worked to provide a genuine voice for young people and is passionate about the power of sport to strengthen communities, tackle the obesity epidemic and define Australias national identity. In her spare time she loves to cook, play netball and attempt to keep her garden alive. Last year Zoo magazine offered to make a $30,000 donation to charity if Kate posed for a pictorial spread, but she declined."
84,KATE ELLIS,1,,,28/05/2009,"In October 2004 Kate Ellis made history as the youngest woman ever elected to the Australian House of Representatives, winning the seat of Adelaide.  
Following the Labor Partys election victory in November 2007 Kate was elevated to the ministry as the Minister for Youth and Sport, again making history as the youngest ever Australian minister (previous record holder Paul Keating).
Kate was born in Melbourne in 1977 and grew up in rural South Australia in the Murray River town of Mannum, where her family owned the local bakery. They later moved to Adelaide where Kate attended high school and studied international relations and politics at Flinders University.
But a political career beckoned before Kate completed her degree. She began working as a research officer and adviser for federal and State Labor politicians before running for Parliament and defying the national trend in 2004 by winning a seat from the Liberals. 
In Government Kate has worked to provide a genuine voice for young people and is passionate about the power of sport to strengthen communities, tackle the obesity epidemic and define Australias national identity. In her spare time she loves to cook, play netball and attempt to keep her garden alive. Last year Zoo magazine offered to make a $30,000 donation to charity if Kate posed for a pictorial spread, but she declined."
84,KATE ELLIS,1,,,24/09/2009,"In October 2004 Kate Ellis made history as the youngest woman ever elected to the Australian House of Representatives, winning the seat of Adelaide.
Following the Labor Partys election victory in November 2007 Kate was elevated to the ministry as the Minister for Youth and Sport, again making history as the youngest ever Australian minister (previous record holder Paul Keating). This year the additional portfolios of Early Childhood Education and Childcare were added to her responsibilities.
Kate was born in Melbourne in 1977 and grew up in rural South Australia in the Murray River town of Mannum, where her family owned the local bakery. They later moved to Adelaide where Kate attended high school and studied international relations and politics at Flinders University.
But a political career beckoned before Kate completed her degree. She began working as a research officer and adviser for federal and State Labor politicians before running for Parliament and defying the national trend in 2004 by winning a seat from the Liberals.
In Government Kate has worked to provide a genuine voice for young people and is passionate about the power of sport to strengthen communities, tackle the obesity epidemic and define Australias national identity. In her spare time she loves to cook, play netball and attempt to keep her garden alive. Last year Zoo magazine offered to make a $30,000 donation to charity if Kate posed for a pictorial spread, but she declined."
84,KATE ELLIS,1,,,24/09/2009,"In October 2004 Kate Ellis made history as the youngest woman ever elected to the Australian House of Representatives, winning the seat of Adelaide.
Following the Labor Partys election victory in November 2007 Kate was elevated to the ministry as the Minister for Youth and Sport, again making history as the youngest ever Australian minister (previous record holder Paul Keating). This year the additional portfolios of Early Childhood Education and Childcare were added to her responsibilities.
Kate was born in Melbourne in 1977 and grew up in rural South Australia in the Murray River town of Mannum, where her family owned the local bakery. They later moved to Adelaide where Kate attended high school and studied international relations and politics at Flinders University.
But a political career beckoned before Kate completed her degree. She began working as a research officer and adviser for federal and State Labor politicians before running for Parliament and defying the national trend in 2004 by winning a seat from the Liberals.
In Government Kate has worked to provide a genuine voice for young people and is passionate about the power of sport to strengthen communities, tackle the obesity epidemic and define Australias national identity. In her spare time she loves to cook, play netball and attempt to keep her garden alive. Last year Zoo magazine offered to make a $30,000 donation to charity if Kate posed for a pictorial spread, but she declined."
84,KATE ELLIS,1,,,07/03/2011,"In October 2004 Kate Ellis made history as the youngest woman ever elected to the Australian House of Representatives, winning the seat of Adelaide.
Following the Labor Partys election victory in November 2007 Kate was elevated to the ministry as the Minister for Youth and Sport, again making history as the youngest ever Australian minister (previous record holder Paul Keating). 
In last years reshuffle she became Minister for Employment Participation, Child Care and Status of Women.
Kate was born in Melbourne in 1977 and grew up in rural South Australia in the Murray River town of Mannum, where her family owned the local bakery. They later moved to Adelaide where Kate attended high school and studied international relations and politics at Flinders University.
But a political career beckoned before Kate completed her degree. She began working as a research officer and adviser for federal and State Labor politicians before running for Parliament and defying the national trend in 2004 by winning a seat from the Liberals.
In Government Kate has worked to provide a genuine voice for young people and is passionate about the power of sport to strengthen communities, tackle the obesity epidemic and define Australias national identity. In her spare time she loves to cook, play netball and attempt to keep her garden alive. In 2009 Zoo magazine offered to make a $30,000 donation to charity if Kate posed for a pictorial spread, but she declined."
84,KATE ELLIS,1,,,07/11/2011,"Kate was born in Melbourne in 1977 and grew up in rural South Australia in the Murray River town of Mannum, where her family owned the local bakery. They later moved to Adelaide where Kate attended high school and studied international relations and politics at Flinders University.
But a political career beckoned before Kate completed her degree. She began working as a research officer and adviser for federal and State Labor politicians before running for Parliament. 
In October 2004 Kate Ellis made history as the youngest woman ever elected to the Australian House of Representatives, winning the seat of Adelaide.
Following the Labor Partys election victory in November 2007, Kate was elevated to the ministry as the Minister for Youth and Sport, again making history as the youngest ever Australian minister (previous record holder Paul Keating). 
Following the re-election of the Gillard Labor Government in 2010, Kate became the Minister for Employment Participation and Child Care and the Minister for the Status of Women.
Kate is currently the Minister for Employment Participation and the Minister for Early Childhood and Childcare.
In Government Kate has worked to provide a genuine voice for young people and is passionate about the power of sport to strengthen communities, tackle the obesity epidemic and define Australias national identity. In her spare time she loves to cook, play netball and attempt to keep her garden alive."
84,KATE ELLIS,1,,,08/10/2012,"Kate was born in Melbourne in 1977 and grew up in rural South Australia in the Murray River town of Mannum, where her family owned the local bakery. They later moved to Adelaide where Kate attended high school and studied international relations and politics at Flinders University.
But a political career beckoned before Kate completed her degree. She began working as a research officer and adviser for federal and State Labor politicians before running for Parliament. 
In October 2004 Kate Ellis made history as the youngest woman ever elected to the Australian House of Representatives, winning the seat of Adelaide.
Following the Labor Partys election victory in November 2007, Kate was elevated to the ministry as the Minister for Youth and Sport, again making history as the youngest ever Australian minister (previous record holder Paul Keating). 
Following the re-election of the Gillard Labor Government in 2010, Kate became the Minister for Employment Participation and Child Care and the Minister for the Status of Women.
Kate is currently the Minister for Employment Participation and the Minister for Early Childhood and Childcare.
In Government Kate has worked to provide a genuine voice for young people and is passionate about the power of sport to strengthen communities, tackle the obesity epidemic and define Australias national identity. In her spare time she loves to cook, play netball and attempt to keep her garden alive."
1105,KATE GRENVILLE,1,,,29/08/2011,"Kate Grenville is one of Australia's best-known authors. She's published eight books of fiction and four books about the writing process.
Her best-known works are the international best-seller 
 and 
. Her novels have won many awards both in Australia and the UK, several have been made into major feature films, and all have been translated into European and Asian languages.
Kate was born in Sydney. After completing an Arts degree at Sydney University she worked in the film industry (mainly as an editor) before living in the UK and Europe for several years and starting to write. 
In 1980 she went to the USA and completed an MA in Creative Writing at the University of Colorado, where her teachers included Ron Sukenick, Robert Steiner and Steve Katz. 
On her return to Australia in 1983 she worked at the Subtitling Unit for SBS Television. In 1984 her first book, a collection of stories - 
 - was published.
Her latest book, 
, set in colonial Australia, forms a loose trilogy with The Secret River and The Lieutenant.
In March 2010 Kate was awarded an Honorary Doctor of Letters by the University of New South Wales."
958,KATE LUNDY,1,,,30/05/2011,"Senator Kate Lundy is the Parliamentary Secretary for Immigration and Multicultural Affairs and Parliamentary Secretary to the Prime Minister. 
First elected to the Senate for the ACT in 1996, Kate began fulltime work at the age of sixteen as a labourer removing asbestos from building sites. Her political awareness grew on the job and she became a workplace delegate for the Building Workers Industrial Union (BWIU/ later the CFMEU). Kate began work as a full-time union organiser in 1986, working extensively in occupational health and safety, sustainable industry development, and later communications and information technology. The following year she was elected as Vice President of the ACT Branch of the BWIU and became the first woman to ever hold an executive position in the traditionally male dominated union. In 1988 she joined the executive of the ACT Trades and Labour Council and in 1993 became the youngest person and first woman elected as President of the Council. 
In Opposition she held many portfolios including Information Technology, Sport and Recreation, Manufacturing, Consumer Affairs, Local Government and Health Promotion.
Kate is married and together with her husband they have a blended family of five children. She is also an active sportswoman and enjoys playing hockey, soccer and rowing when time permits."
958,KATE LUNDY,1,,,25/06/2012,"Senator Kate Lundy is the Minister for Sport and the Minister for Multicultural Affairs.
First elected to the Senate for the ACT in 1996, Kate began fulltime work at the age of sixteen as a labourer removing asbestos from building sites. Her political awareness grew on the job and she became a workplace delegate for the Building Workers Industrial Union (BWIU, later the CFMEU). Kate began work as a full-time union organiser in 1986, working extensively in occupational health and safety, sustainable industry development, and later communications and information technology. The following year she was elected as vice president of the ACT branch of the BWIU and became the first woman to ever hold an executive position in the traditionally male dominated union. In 1988 she joined the executive of the ACT Trades and Labour Council and in 1993 became the youngest person and first woman elected as president of the council. 
In Opposition she held many portfolios including information technology, sport and recreation, manufacturing, consumer affairs, local government and health promotion. In Government she became a parliamentary secretary in 2010 and was promoted to the full ministry in March this year.
Kate is married and together with her husband they have a blended family of five children. She is also an active sportswoman and enjoys playing hockey, soccer and rowing when time permits."
958,KATE LUNDY,1,,,29/10/2012,"Senator Kate Lundy is the Minister for Sport and the Minister for Multicultural Affairs.
First elected to the Senate for the ACT in 1996, Kate began fulltime work at the age of sixteen as a labourer removing asbestos from building sites. Her political awareness grew on the job and she became a workplace delegate for the Building Workers Industrial Union (BWIU, later the CFMEU). Kate began work as a full-time union organiser in 1986, working extensively in occupational health and safety, sustainable industry development, and later communications and information technology. The following year she was elected as vice president of the ACT branch of the BWIU and became the first woman to ever hold an executive position in the traditionally male dominated union. In 1988 she joined the executive of the ACT Trades and Labour Council and in 1993 became the youngest person and first woman elected as president of the council. 
In Opposition she held many portfolios including information technology, sport and recreation, manufacturing, consumer affairs, local government and health promotion. In Government she became a parliamentary secretary in 2010 and was promoted to the full ministry in March this year.
Kate is married and together with her husband they have a blended family of five children. She is also an active sportswoman and enjoys playing hockey, soccer and rowing when time permits."
958,KATE LUNDY,1,,,17/06/2013,"Senator Kate Lundy is the Minister for Sport and the Minister for Multicultural Affairs.
First elected to the Senate for the ACT in 1996, Kate began fulltime work at the age of sixteen as a labourer removing asbestos from building sites. Her political awareness grew on the job and she became a workplace delegate for the Building Workers Industrial Union (BWIU, later the CFMEU). Kate began work as a full-time union organiser in 1986, working extensively in occupational health and safety, sustainable industry development, and later communications and information technology. The following year she was elected as vice president of the ACT branch of the BWIU and became the first woman to ever hold an executive position in the traditionally male dominated union. In 1988 she joined the executive of the ACT Trades and Labour Council and in 1993 became the youngest person and first woman elected as president of the council. 
In Opposition she held many portfolios including information technology, sport and recreation, manufacturing, consumer affairs, local government and health promotion. In Government she became a parliamentary secretary in 2010 and was promoted to the full ministry the following year.
Kate is married and together with her husband they have a blended family of five children. She is also an active sportswoman and enjoys hockey, soccer and rowing when time permits."
1189,KATE MILLER-HEIDKE,1,,,24/10/2011,"Kate Miller-Heidke is an Australian singer songwriter.
Dubbed ""playful and endearingly tongue-in-cheek"" by 
, Kate regularly tops the Australian music charts.
In 2008 she released her second album, ""Curiouser"". That same year Kate won the Grand Prize of the prestigious International Songwriting Competition for her song from the album, ""Caught In The Crowd"".
In 2005 she won the Helpmann Award for Best Performance in Australian Contemporary Concert.
Originally from Brisbane, she moved to London in 2009. She now lives in Melbourne."
1189,KATE MILLER-HEIDKE,1,,,07/05/2012,"Kate Miller-Heidke is an Australian singer songwriter.
Dubbed ""playful and endearingly tongue-in-cheek"" by 
, Kate regularly tops the Australian music charts.
Kates latest album is Nightflight, which she wrote while touring and living between London and Toowoomba. It contains 11 songs about homesickness, mortality, love and surrender.
In 2008 she released her second album, Curiouser. That same year Kate won the Grand Prize of the prestigious International Songwriting Competition for her song from the album, Caught In The Crowd.
Alongside long-term collaborator and partner Keir Nuttall, she also became the first Australian to win the Grand Prize in the International Songwriting Competition for Caught In The Crowd.
In 2005 she won the Helpmann Award for Best Performance in Australian Contemporary Concert.
Kate has played at major international music festivals including Coachella (US), Lilith Fair (US) and Rifflandia (Canada). In 2009 and 2010, she played roughly 80 shows with American singer songwriter Ben Folds across North America, the UK and Europe, as well as her own shows in Asia. 
Originally from Brisbane, she moved to London in 2009. She now lives in Melbourne."
1359,KATHY LETTE,1,,,21/05/2012,"Kathy Lette is an Australian author who is well-known for her humorous books that speak directly to women. 
Kathys novel, 
, was made into a feature film and an eight hour mini-series. She is also the author of 
 and 
. Her novels have been published in 14 languages around the world. Her latest book is 
. 
Kathy appears regularly as a guest on the BBC and Sky news. She has written several plays. 
She spent time as a singer with the Salami Sisters and wrote newspaper columns in Sydney and New York. 
Her career highlights include a stint as writer in Residence at London's Savoy Hotel, receiving an honorary doctorate from Solent Southampton University in 2010 and teaching Stephen Fry a word (misogamist).
Kathy is also an ambassador for Women and Children First, Plan International and The White Ribbon Alliance.
She lives in London with her husband and two children."
1468,KATIE NOONAN,1,,,06/08/2012,"Katie Noonan is a singer, songwriter, music producer, pianist and businesswoman. 
She first received widespread recognition as the songstress in indie-pop band 
 and since then she has performed jazz, pop and classical music to audiences around the country.
Katie has won four ARIA awards and six of her albums have received platinum sales. Her various releases include her folk trios self titled album, 
, the number one selling classical album 
 with her mother Maggie and her gold-selling top ten solo album 
. 
Katie has worked with the countrys top orchestras and she has recently collaborated with the Australian violinist, composer and conductor Richard Tognetti and the Australian Chamber Orchestra. She has also collaborated with pianist Paul Grabowsky on her ARIA winning jazz album 
. In Katies 2009 ARIA winning release 
, she collaborated with an historic ensemble of iconic jazz players including Joe Lovano, Ron Carter, Lewis Nash and John Scofield.
In 2010, Katie and her band The Captains released the album 
. The album was co-written with Tim Finn, Don Walker, Sia Furler, Josh Pyke, Tom Shapcott and her fellow Captains band mates. 
She has now joined internationally acclaimed classical guitarist Karin Schaupp to record 
, their first full length album together. The album explores music close to home and very close to their hearts. 
 will be released in August with a national tour to follow."
465,KELLY O'DWYER,1,,,29/03/2010,"Kelly ODwyers entry to Parliament late last year was achieved in trying circumstances. Chosen by the Liberal Party to replace her old boss Peter Costello in the Melbourne seat of Higgins, Kelly was forced to run her by-election campaign while the Liberal Party in Canberra was embroiled in a bitter and public brawl over climate-change policy and the leadership. In the end Tony Abbott won the leadership from Malcolm Turnbull on December 1 and Kelly was elected on December 5, achieving a solid swing of 3 per cent despite the mayhem prevailing in the pre-election period.
Kelly, born in Melbourne in 1977, joined the Liberal Party in 1995 while a student at Melbourne University. She graduated with Arts-Law honours and joined legal firm Freehills, where she practised in corporate law, before joining then-Treasurer Peter Costello as a policy adviser. She subsequently became chief policy adviser, but when the coalition lost office in 2007 she became an executive at the National Australia Bank.
As an active Liberal member Kelly has held many branch and electorate positions. She is a seasoned campaigner, having campaigned in every State and Federal poll since 1995. She was considered a natural for the prestigious seat of Higgins, centred on Melbournes affluent south-east, when her old boss decided to retire, and beat a quality field to win pre-selection.
Kelly and her husband Jon live in the Higgins electorate. Kelly can sometimes be spotted running (slowly, she says) along the Yarra foreshore."
465,KELLY O'DWYER,1,,,11/10/2010,"Kelly ODwyers entry to Parliament late last year was achieved in trying circumstances. Chosen by the Liberal Party to replace her old boss Peter Costello in the Melbourne seat of Higgins, Kelly was forced to run her by-election campaign while the Liberal Party in Canberra was embroiled in a bitter and public brawl over climate-change policy and the leadership. In the end Tony Abbott won the leadership from Malcolm Turnbull on December 1 and Kelly was elected on December 5, achieving a solid swing of 3 per cent despite the mayhem prevailing in the pre-election period.
Kelly, born in Melbourne in 1977, joined the Liberal Party in 1995 while a student at Melbourne University. She graduated with Arts-Law honours and joined legal firm Freehills, where she practised in corporate law, before joining then-Treasurer Peter Costello as a policy adviser. She subsequently became chief policy adviser, but when the coalition lost office in 2007 she became an executive at the National Australia Bank.
As an active Liberal member Kelly has held many branch and electorate positions. She is a seasoned campaigner, having campaigned in every State and Federal poll since 1995. She was considered a natural for the prestigious seat of Higgins, centred on Melbournes affluent south-east, when her old boss decided to retire, and beat a quality field to win pre-selection.
Kelly and her husband Jon live in the Higgins electorate. Kelly can sometimes be spotted running (slowly, she says) along the Yarra foreshore."
465,KELLY O'DWYER,1,,,08/08/2011,"Kelly ODwyer is the Liberal member for the seat of Higgins, in Melbournes south-east. The seat was formerly held by her old boss, Peter Costello, and she won it at a by-election in 2009 after he retired from politics.
The by-election took place in trying circumstances. Kelly was forced to run her campaign while the Liberal Party in Canberra was embroiled in a bitter and public brawl over climate-change policy and the leadership. In the end Tony Abbott won the leadership from Malcolm Turnbull on December 1 and Kelly was elected on December 5, achieving a solid swing of 3 per cent despite the mayhem prevailing in the pre-election period.
Kelly, born in Melbourne in 1977, joined the Liberal Party in 1995 while a student at Melbourne University. She graduated with Arts-Law honours and joined legal firm Freehills, where she practised in corporate law, before joining then-Treasurer Costello as a policy adviser. She subsequently became chief policy adviser, but when the coalition lost office in 2007 she became an executive at the National Australia Bank.
As an active Liberal member Kelly has held many branch and electorate positions. She is a seasoned campaigner, having campaigned in every State and Federal poll since 1995. She was considered a natural for the prestigious seat of Higgins, centred on Melbournes affluent south-east, when her old boss decided to retire, and beat a quality field to win pre-selection.
Kelly and her husband Jon live in the Higgins electorate. Kelly can sometimes be spotted running (slowly, she says) along the Yarra foreshore."
465,KELLY O'DWYER,1,,,07/05/2012,"Kelly ODwyer is the Liberal member for the seat of Higgins, in Melbournes south-east. The seat was formerly held by her old boss, Peter Costello, and she won it at a by-election in 2009 after he retired from politics.
The by-election took place in trying circumstances. Kelly was forced to run her campaign while the Liberal Party in Canberra was embroiled in a bitter and public brawl over climate change policy and the leadership. In the end Tony Abbott won the leadership from Malcolm Turnbull on December 1 and Kelly was elected on December 5, achieving a solid swing of 3 per cent despite the mayhem prevailing in the pre-election period.
Kelly, born in Melbourne in 1977, joined the Liberal Party in 1995 while a student at Melbourne University. She graduated with Arts-Law honours and joined legal firm Freehills, where she practised in corporate law, before joining then-Treasurer Costello as a policy adviser. She subsequently became chief policy adviser, but when the coalition lost office in 2007 she became an executive at the National Australia Bank.
As an active Liberal member Kelly has held many branch and electorate positions. She is a seasoned campaigner, having campaigned in every State and Federal poll since 1995. She was considered a natural for the prestigious seat of Higgins, centred on Melbournes affluent south-east, when her old boss decided to retire, and beat a quality field to win pre-selection.
Kelly and her husband Jon live in the Higgins electorate. Kelly can sometimes be spotted running (slowly, she says) along the Yarra foreshore."
465,KELLY O'DWYER,1,,,24/09/2012,"Kelly ODwyer is the Liberal member for the seat of Higgins, in Melbournes south-east. The seat was formerly held by her old boss, Peter Costello, and she won it at a by-election in 2009 after he retired from politics.
The by-election took place in trying circumstances. Kelly was forced to run her campaign while the Liberal Party in Canberra was embroiled in a bitter and public brawl over climate change policy and the leadership. In the end Tony Abbott won the leadership from Malcolm Turnbull on December 1 and Kelly was elected on December 5, achieving a solid swing of 3 per cent despite the mayhem prevailing in the pre-election period.
Kelly, born in Melbourne in 1977, joined the Liberal Party in 1995 while a student at Melbourne University. She graduated with Arts-Law honours and joined legal firm Freehills, where she practised in corporate law, before joining then-Treasurer Costello as a policy adviser. She subsequently became chief policy adviser, but when the coalition lost office in 2007 she became an executive at the National Australia Bank.
As an active Liberal member Kelly has held many branch and electorate positions. She is a seasoned campaigner, having campaigned in every State and Federal poll since 1995. She was considered a natural for the prestigious seat of Higgins, centred on Melbournes affluent south-east, when her old boss decided to retire, and beat a quality field to win pre-selection.
Kelly is currently a Member of the House of Representatives Standing Committee on Economics, and Deputy Chairman of the Coalitions Deregulation Taskforce.
She is also an Ambassador for Ovarian Cancer and a Director on the Board of Bowls Australia.
Kelly and her husband Jon live in the Higgins electorate. Kelly can sometimes be spotted running (slowly, she says) along the Yarra foreshore."
465,KELLY O'DWYER,1,,,25/03/2013,"Kelly ODwyer is the Liberal member for the seat of Higgins, in Melbournes south-east. The seat was formerly held by her old boss, Peter Costello, and she won it at a by-election in 2009 after he retired from politics.
The by-election took place in trying circumstances. Kelly was forced to run her campaign while the Liberal Party in Canberra was embroiled in a bitter and public brawl over climate change policy and the leadership. In the end Tony Abbott won the leadership from Malcolm Turnbull on December 1 and Kelly was elected on December 5, achieving a solid swing of 3 per cent despite the mayhem prevailing in the pre-election period.
Kelly, born in Melbourne in 1977, joined the Liberal Party in 1995 while a student at Melbourne University. She graduated with Arts-Law honours and joined legal firm Freehills, where she practised in corporate law, before joining then-Treasurer Costello as a policy adviser. She subsequently became chief policy adviser, but when the coalition lost office in 2007 she became an executive at the National Australia Bank.
As an active Liberal member Kelly has held many branch and electorate positions. She is a seasoned campaigner, having campaigned in every State and Federal poll since 1995. She was considered a natural for the prestigious seat of Higgins, centred on Melbournes affluent south-east, when her old boss decided to retire, and beat a quality field to win pre-selection.
Kelly is currently a Member of the House of Representatives Standing Committee on Economics, and Deputy Chairman of the Coalitions Deregulation Taskforce. She writes a regular column for The Australian Financial Review and contributed a chapter on competition policy to the 2013 book Future Proofing Australia. She has also spoken in favour of same-sex marriage in defiance of coalition policy.
Kelly and her husband Jon live in the Higgins electorate. Kelly can sometimes be spotted running (slowly, she says) along the Yarra foreshore."
